Squat_Hip_Angle,Squat_Knee_Angle,Squat_Score,Plank_Upper_Limb_Angle,Plank_Elbow_Angle,Plank_Score,Crunches_Neck_Angle,Crunches_Hip_Angle,Crunches_Score,Rows_Upper_Extremity_Angle,Rows_Upper_Arm_Angle,Rows_Lower_Arm_Angle,Rows_Score
90.8469944969626,84.11058341151815,96.63179445727778,176.5189332283385,88.46907890102392,97.49400606468122,47.17970233272833,42.36257796875714,97.5914378180144,93.37228694825585,88.98674093546713,94.20300828424342,97.13714856765596
86.91618104811731,90.79969016066784,98.05824544372473,172.87616130804346,85.8319209048396,94.35404110644154,41.76391284921139,41.726822568467,96.74536770883918,90.34635955275473,93.87593319760329,87.22419376288563,97.66730033750922
96.60668640156621,89.65162765833507,96.52247062838444,177.82630724366047,92.484804155774,97.67075154394323,47.860977033395166,46.64631020331964,97.7463563816426,88.84068157792584,88.09678460206797,90.91972129355446,98.67258162881312
99.48766261129825,93.70251380123598,93.40491179373288,177.59029664135912,94.64972936111845,96.47028364012033,42.98859884854874,48.63564114198626,97.17647885328124,89.88344359075882,92.02775213363756,87.16975898360137,98.34181681357421
90.83765904830373,85.66063564465497,97.41148829817561,179.70348858623456,92.18580312823349,98.75884272900053,42.87233425923247,49.27572340085929,96.7983054291866,92.47164296095585,93.69241120827738,88.59681149475304,97.47758577517327
87.04568965764025,85.48339546521049,96.26454256142537,173.21663258257553,93.40574935013349,94.90544161622103,42.87903235570049,48.719745851574295,97.07964325206311,93.18508048302695,91.27310734497433,90.09689079080955,98.48164046039638
89.1237609752647,90.5237636717035,99.2999986517806,178.99230098407148,86.5926447410848,97.79247286257814,45.405222642691065,41.66228453603139,98.12853094667017,90.95068057587537,94.41413374370879,87.83707419865877,97.49075329302487
99.20536388224582,82.21037089738688,91.50250350757054,171.34988880436455,93.57285055857534,93.8885191228946,46.80262618550664,49.47173973644765,96.86281703902284,88.12353970893007,88.98962119696772,85.57297149886737,97.56204413492172
88.6684490553187,93.70461470855909,97.4819171733798,173.70513263690236,86.88532549366319,95.29522906528277,41.24422243183208,44.81252910166383,98.02837576674796,85.3253703033048,90.14615190052938,92.11280706905981,97.68880377790519
92.25231870256808,83.3426162434351,95.54514877043351,176.37301577276793,85.37552749279705,95.8742716327825,45.35002963759543,44.56301122099478,99.60649079169967,94.82656511813757,89.36998078994546,85.02669776498061,96.52337114559617
89.12101622652543,91.3176280407999,98.90169409286275,176.90125624194349,92.2301809434804,97.33553764923154,49.26192105746307,48.81029555969789,95.96389169141952,89.16566376816763,92.68694964157875,92.43519764788444,98.01450549290149
92.62725591748554,91.18150892107099,98.09561758072174,170.28887346993847,92.95243850621819,93.66821748186014,40.939246552988536,41.65406384655094,96.29665519976973,93.93601296486626,91.7336246211433,93.7752518634387,96.85170351685058
81.13900081141396,88.15762974692282,94.6483152791684,172.05193661019962,87.46154629926633,94.75674145473297,48.77829110565715,44.60910945058892,97.91540917246587,91.44365618125775,91.3755911996122,91.76305981651878,98.4725642675371
83.18611193388776,99.1314507708237,92.02733058153203,171.5366128619437,94.80107219522982,93.36777033335693,48.7939682327645,47.845871392619934,96.6800801873078,91.018953912181,91.83902386236892,88.20024081594765,98.44742101379926
87.2642156031661,81.0002014295037,94.1322085163349,179.04477044192043,94.97055155292668,97.03710944449688,45.91599418790018,45.10513593806106,99.48943493701938,90.37101594299173,94.88896929223057,91.0873401730526,97.88422486390836
83.22819671354081,86.53486290005745,94.88152980679914,172.09699388623488,92.70168585313309,94.6976540165509,48.292665989602845,41.957151761313234,96.8322428858552,93.20185085061564,94.64685425572581,85.01147647005632,95.72092378790495
98.60324471078668,93.15301254586618,94.12187137167356,174.22332124902695,94.03242002384741,95.09545061258977,49.49896329567291,40.49015463018444,95.49559566725577,85.68726398883057,88.17384818580494,91.83359707322813,97.34250503380247
84.84488939640246,99.17728118225523,92.83380410707362,174.21495659034156,89.15645455702314,96.68570557368236,45.436969077030156,48.514777496792654,98.0241267130886,94.40526520703037,93.91498712627981,85.28044700322327,95.65339822330436
95.28006050379746,83.52517784523403,94.12255867071829,177.23762981034903,92.49958042408414,97.36902469313245,46.3958147017119,48.68379680339734,97.46019424744537,92.7191299320259,85.44596772280187,86.79692624160344,96.50792134412647
86.64617108031746,83.35595651844193,95.0010637993797,172.32958595826204,86.43258851398645,94.38108723612424,46.5432172204366,45.26566539303067,99.09555869326636,90.05791179964714,93.80496504929988,93.12444795429909,97.67089173225129
92.42166169343524,99.90235934541289,93.83798948057594,171.5856264090871,85.91743392499015,93.75153016703862,42.778826573396806,49.486878447931154,96.64597406273282,91.17937768167003,88.66558856796233,94.07981866934621,97.80213073898203
84.48783594843572,91.07609327102732,96.7058713387042,172.88500621520333,90.7858516456921,96.04957728475561,48.558287149824736,41.74594002213724,96.59382643615625,88.96948047532585,88.25210945447844,92.92244900973654,98.09971364002259
81.98639217093886,84.1750716411227,93.08073190603078,178.94274637126279,85.78194394576694,97.36234515851487,46.444348774746615,41.88459446584329,97.72012284554833,90.5692147749511,91.33631261596156,87.39014530086988,98.49487263665242
83.24363622027725,83.48088704613149,93.36226163320437,173.5362063166363,91.72008844965825,95.90805893348903,40.15992077096039,43.40256814449072,96.78124445772555,94.38641320881688,94.43359891441618,94.85714114025414,95.44094891217094
83.85362907761795,88.9633587518025,96.40849391471022,173.10600024516887,88.12838321913861,95.61719173215374,44.46158178988007,41.27177537011132,97.86667857999569,89.39368326534044,86.71106431002269,90.41024096402455,98.56483553711287
88.7490091351559,91.19785824170687,98.77557544672452,173.5877795079192,94.52929378523143,94.52924286134389,41.30117966360123,43.26917057747835,97.28517512053979,90.49646953539808,85.04577752572794,92.54844648441693,97.33362050197097
97.5141343892725,98.2415544406238,92.12215558505184,173.44753229362993,86.98115519917233,95.21434374640114,45.7062504827092,43.81238874818688,99.05306913273884,93.55697483719315,89.62326656262317,89.7621464054992,98.60947937697641
96.53026605214433,82.18599589749014,92.82786492267292,175.70528065496342,86.79954098695946,96.25241082096144,47.99333998440199,45.41583980770078,98.29541010394863,94.9835067192212,92.96611858450838,92.74016388282601,96.43673693781481
90.61411908226714,82.92196201503111,96.15392146638199,170.45708108510422,93.15056676823562,93.6532571584343,49.974670147274324,48.8767899918052,95.57426993046025,91.21566950433183,94.79078182313287,87.18271481693682,97.05875449649072
93.3282671776842,89.28802812333002,97.97988047282291,178.15693730645927,90.91348892712837,98.62172418966546,45.38870405694434,46.09719325985604,99.2570513415998,91.56287790955726,90.00055966479178,87.15712810898769,98.53123017821288
84.12478527484234,88.92614332104657,96.52546429794445,174.34953892016097,93.52049585132329,95.41452153441884,46.29059321190447,40.95643230917852,97.33291954863702,91.67593362613698,89.41078699709165,88.77435869764173,98.83640402286547
